SubjectID,AssignmentID,ProblemID,ProblemKey,EventID,CodeStateID,attempt_number_student,attempt_number_problem,Score,is_correct_attempt,prompt_name,valid_json,raw_output,code_completeness,code_readability,control_flow_quality,decomposition_quality,variable_naming_quality,algorithmic_efficiency,error_proneness,overall_code_quality,llm_confidence,strategy_type
01e96e066eff2e82627dac0493737be2de9bd2f50d6d498bb6420906c7164c05,502,45,502_45,99158,debffb79c0565e422a2dccfb0325a323c0aa4cbcb87ef9d4ef02d3272a6e1942,166,3,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,5.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,439,1,439_1,11944,151d4daa86e0cfebb16a310036c7786a342343ab7be162d29d1dd24adbcb2250,1,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 1, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,1.0,5.0,5.0,1.0,4.0,5.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,439,1,439_1,11944,151d4daa86e0cfebb16a310036c7786a342343ab7be162d29d1dd24adbcb2250,1,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,5.0,1.0,3.0,5.0,2.0,4.0,5.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,439,1,439_1,11944,151d4daa86e0cfebb16a310036c7786a342343ab7be162d29d1dd24adbcb2250,1,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 5, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,487,102,487_102,21961,4976b40ee55b9fdc744c7ab32c1484bfc8a1c31efaa301b09ed2a984f5a239ba,91,13,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 1, ""decomposition_quality"": 1, ""variable_naming_quality"": 1, ""algorithmic_efficiency"": 3, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 2, ""strategy_type"": ""direct_conditionals""}",2.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,487,102,487_102,21961,4976b40ee55b9fdc744c7ab32c1484bfc8a1c31efaa301b09ed2a984f5a239ba,91,13,0.0,0,prompt_1_structured,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 1, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 1, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 4, ""strategy_type"": ""unclear_or_other""}",2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,unclear_or_other
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,487,102,487_102,21961,4976b40ee55b9fdc744c7ab32c1484bfc8a1c31efaa301b09ed2a984f5a239ba,91,13,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 1, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 1, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 5, ""strategy_type"": ""incomplete_or_empty""}",2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,incomplete_or_empty
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,492,38,492_38,44314,0472f33d0e3195219400b1caa69ae2d565de802bdb485591e1bcbe5d26295d6c,181,9,0.933333,0,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,5.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,492,38,492_38,44314,0472f33d0e3195219400b1caa69ae2d565de802bdb485591e1bcbe5d26295d6c,181,9,0.933333,0,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 4, ""error_proneness"": 3, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,492,38,492_38,44314,0472f33d0e3195219400b1caa69ae2d565de802bdb485591e1bcbe5d26295d6c,181,9,0.933333,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 3, ""error_proneness"": 3, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,494,107,494_107,70024,37e313123a5c652a060a6caf57cb5b83feb8a8d17243df9e6a9ea7fa83e0b911,270,8,0.181818,0,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 3, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,494,107,494_107,70024,37e313123a5c652a060a6caf57cb5b83feb8a8d17243df9e6a9ea7fa83e0b911,270,8,0.181818,0,prompt_1_structured,True,"{""code_completeness"": 3, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 3, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,494,107,494_107,70024,37e313123a5c652a060a6caf57cb5b83feb8a8d17243df9e6a9ea7fa83e0b911,270,8,0.181818,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 2, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,direct_conditionals
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,118,502_118,93826,df73f389ad61cfc216f0fd99da5757d31d63e1f5452cb070feb99d7449ea39b7,360,2,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,loops_or_iteration
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,118,502_118,93826,df73f389ad61cfc216f0fd99da5757d31d63e1f5452cb070feb99d7449ea39b7,360,2,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,loops_or_iteration
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,118,502_118,93826,df73f389ad61cfc216f0fd99da5757d31d63e1f5452cb070feb99d7449ea39b7,360,2,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",5.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,loops_or_iteration
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,1,439_1,127213,eb66469c9b694a9950e6acf2dd99d11bcd11d4237d1da6468808624ebf8edefb,1,1,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,2.0,5.0,5.0,1.0,4.0,5.0,direct_conditionals
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,1,439_1,127213,eb66469c9b694a9950e6acf2dd99d11bcd11d4237d1da6468808624ebf8edefb,1,1,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,5.0,direct_conditionals
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,1,439_1,127213,eb66469c9b694a9950e6acf2dd99d11bcd11d4237d1da6468808624ebf8edefb,1,1,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 5, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,direct_conditionals
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,32,492_32,275040,5db43449687c829d25a55fb11e25c69e1c8752f98ef669b0edf08235c5d2b7aa,99,1,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 2, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 1, ""error_proneness"": 4, ""overall_code_quality"": 1, ""llm_confidence"": 4, ""strategy_type"": ""incomplete_or_empty""}",2.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,4.0,incomplete_or_empty
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,32,492_32,275040,5db43449687c829d25a55fb11e25c69e1c8752f98ef669b0edf08235c5d2b7aa,99,1,0.0,0,prompt_1_structured,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 1, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",2.0,2.0,2.0,1.0,3.0,1.0,5.0,1.0,5.0,loops_or_iteration
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,32,492_32,275040,5db43449687c829d25a55fb11e25c69e1c8752f98ef669b0edf08235c5d2b7aa,99,1,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 2, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 1, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",2.0,3.0,2.0,1.0,3.0,1.0,5.0,1.0,5.0,loops_or_iteration
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,40,492_40,275136,e5a6be421ecac3f0fdf2d9552409096a18370b3399f8d78a7639ca19a18c0b1e,198,11,0.692308,0,prompt_0_minimal,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 3, ""error_proneness"": 2, ""overall_code_quality"": 3, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,direct_conditionals
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,40,492_40,275136,e5a6be421ecac3f0fdf2d9552409096a18370b3399f8d78a7639ca19a18c0b1e,198,11,0.692308,0,prompt_1_structured,True,"{""code_completeness"": 4, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 2, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",4.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,5.0,direct_conditionals
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,40,492_40,275136,e5a6be421ecac3f0fdf2d9552409096a18370b3399f8d78a7639ca19a18c0b1e,198,11,0.692308,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 4, ""error_proneness"": 2, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,direct_conditionals
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,107,494_107,341582,663ba79108e8dc58dbf09edc5ab834ea6ff4b1953588072ba7be079f6d8acc39,297,34,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 4, ""code_readability"": 2, ""control_flow_quality"": 3, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 4, ""error_proneness"": 5, ""overall_code_quality"": 2, ""llm_confidence"": 0.95, ""strategy_type"": ""direct_conditionals""}",4.0,2.0,3.0,1.0,2.0,4.0,5.0,2.0,1.0,direct_conditionals
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,107,494_107,341582,663ba79108e8dc58dbf09edc5ab834ea6ff4b1953588072ba7be079f6d8acc39,297,34,0.0,0,prompt_1_structured,True,"{""code_completeness"": 3, ""code_readability"": 2, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 3, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""loops_or_iteration""}",3.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,loops_or_iteration
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,107,494_107,341582,663ba79108e8dc58dbf09edc5ab834ea6ff4b1953588072ba7be079f6d8acc39,297,34,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 2, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 3, ""error_proneness"": 5, ""overall_code_quality"": 2, ""llm_confidence"": 5, ""strategy_type"": ""loops_or_iteration""}",2.0,3.0,2.0,1.0,2.0,3.0,5.0,2.0,5.0,loops_or_iteration
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,118,502_118,445264,77f7f3af6ed41083c777ba7a04d8f944c45f4cc244b4a7a235a0445af56e198b,395,2,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 2, ""error_proneness"": 3, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,direct_conditionals
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,118,502_118,445264,77f7f3af6ed41083c777ba7a04d8f944c45f4cc244b4a7a235a0445af56e198b,395,2,1.0,1,prompt_1_structured,True,"{""code_completeness"": 4, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 2, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",4.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,direct_conditionals
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,118,502_118,445264,77f7f3af6ed41083c777ba7a04d8f944c45f4cc244b4a7a235a0445af56e198b,395,2,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 4, ""algorithmic_efficiency"": 2, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,direct_conditionals
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,1,439_1,4842,e158c6479ef504810a2d2fac86adc80fdee60b727a62560b63d2217fc38d2842,1,1,0.0,0,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 1, ""algorithmic_efficiency"": 5, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 4, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,direct_conditionals
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,1,439_1,4842,e158c6479ef504810a2d2fac86adc80fdee60b727a62560b63d2217fc38d2842,1,1,0.0,0,prompt_1_structured,True,"{""code_completeness"": 3, ""code_readability"": 2, ""control_flow_quality"": 2, ""decomposition_quality"": 1, ""variable_naming_quality"": 1, ""algorithmic_efficiency"": 5, ""error_proneness"": 4, ""overall_code_quality"": 2, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",3.0,2.0,2.0,1.0,1.0,5.0,4.0,2.0,5.0,direct_conditionals
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,1,439_1,4842,e158c6479ef504810a2d2fac86adc80fdee60b727a62560b63d2217fc38d2842,1,1,0.0,0,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 3, ""control_flow_quality"": 2, ""decomposition_quality"": 5, ""variable_naming_quality"": 2, ""algorithmic_efficiency"": 5, ""error_proneness"": 4, ""overall_code_quality"": 3, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,3.0,2.0,5.0,2.0,5.0,4.0,3.0,5.0,direct_conditionals
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,20,487_20,33761,fd4f6a64fbc2597824411a265022ffaac4db607a9307ca4f38892bd17e5711d1,62,4,1.0,1,prompt_0_minimal,True,"{""code_completeness"": 5, ""code_readability"": 4, ""control_flow_quality"": 4, ""decomposition_quality"": 3, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 4, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,4.0,4.0,3.0,5.0,5.0,1.0,4.0,5.0,direct_conditionals
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,20,487_20,33761,fd4f6a64fbc2597824411a265022ffaac4db607a9307ca4f38892bd17e5711d1,62,4,1.0,1,prompt_1_structured,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 3, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 5, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,direct_conditionals
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,20,487_20,33761,fd4f6a64fbc2597824411a265022ffaac4db607a9307ca4f38892bd17e5711d1,62,4,1.0,1,prompt_2_rubric,True,"{""code_completeness"": 5, ""code_readability"": 5, ""control_flow_quality"": 5, ""decomposition_quality"": 5, ""variable_naming_quality"": 5, ""algorithmic_efficiency"": 5, ""error_proneness"": 1, ""overall_code_quality"": 5, ""llm_confidence"": 5, ""strategy_type"": ""direct_conditionals""}",5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,direct_conditionals
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,101,487_101,33900,512650b59ce78b358fd051e23cc1012855b92683c4125cae67d0f51b6af7ff4d,123,5,0.24,0,prompt_0_minimal,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 1, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 1, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 4, ""strategy_type"": ""incomplete_or_empty""}",2.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,4.0,incomplete_or_empty
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,101,487_101,33900,512650b59ce78b358fd051e23cc1012855b92683c4125cae67d0f51b6af7ff4d,123,5,0.24,0,prompt_1_structured,True,"{""code_completeness"": 2, ""code_readability"": 2, ""control_flow_quality"": 1, ""decomposition_quality"": 1, ""variable_naming_quality"": 3, ""algorithmic_efficiency"": 1, ""error_proneness"": 5, ""overall_code_quality"": 1, ""llm_confidence"": 5, ""strategy_type"": ""unclear_or_other""}",2.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,5.0,unclear_or_other
